method,dataset,query_index,chain_broken,title_recall_at5,ExactMatch,F1
ETv3+PCEC_old8b_utility,musique,239,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,240,0,1.0,0.0,0.8
ETv3+PCEC_old8b_utility,musique,241,0,1.0,0.0,0.7273
ETv3+PCEC_old8b_utility,musique,242,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,243,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,244,0,1.0,0.0,0.5
ETv3+PCEC_old8b_utility,musique,245,1,0.75,0.0,0.0
ETv3+PCEC_old8b_utility,musique,246,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,247,1,0.3333333333333333,0.0,0.0
ETv3+PCEC_old8b_utility,musique,248,1,0.25,0.0,0.0
ETv3+PCEC_old8b_utility,musique,249,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,250,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,251,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,252,1,0.3333333333333333,0.0,0.0
ETv3+PCEC_old8b_utility,musique,253,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,254,1,0.6666666666666666,0.0,0.5
ETv3+PCEC_old8b_utility,musique,255,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,256,1,0.75,0.0,0.3333
ETv3+PCEC_old8b_utility,musique,257,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,258,1,0.75,1.0,1.0
ETv3+PCEC_old8b_utility,musique,259,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,260,1,0.5,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,261,1,0.6666666666666666,0.0,0.8571
ETv3+PCEC_old8b_utility,musique,262,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,263,1,0.3333333333333333,0.0,0.0
ETv3+PCEC_old8b_utility,musique,264,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,265,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,266,1,0.3333333333333333,0.0,0.0
ETv3+PCEC_old8b_utility,musique,267,0,1.0,0.0,0.8571
ETv3+PCEC_old8b_utility,musique,268,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,269,1,0.25,0.0,0.0
ETv3+PCEC_old8b_utility,musique,270,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,271,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,272,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,273,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,274,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,275,0,1.0,0.0,0.8
ETv3+PCEC_old8b_utility,musique,276,1,0.75,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,277,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,278,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,279,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,280,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,281,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,282,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,283,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,284,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,285,0,1.0,0.0,0.8571
ETv3+PCEC_old8b_utility,musique,286,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,287,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,288,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,289,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,290,0,1.0,0.0,1.0
ETv3+PCEC_old8b_utility,musique,291,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,292,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,293,1,0.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,294,1,0.5,1.0,1.0
ETv3+PCEC_old8b_utility,musique,295,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,296,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,297,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,298,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,299,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,300,1,0.5,0.0,0.5
ETv3+PCEC_old8b_utility,musique,301,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,302,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,303,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,304,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,305,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,306,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,307,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,308,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,309,1,0.25,0.0,0.4
ETv3+PCEC_old8b_utility,musique,310,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,311,1,0.75,0.0,0.5714
ETv3+PCEC_old8b_utility,musique,312,0,1.0,0.0,0.4
ETv3+PCEC_old8b_utility,musique,313,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,314,1,0.6666666666666666,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,315,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,316,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,317,0,1.0,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,318,1,0.5,1.0,1.0
ETv3+PCEC_old8b_utility,musique,319,0,1.0,0.0,0.8
ETv3+PCEC_old8b_utility,musique,320,0,1.0,0.0,0.5
ETv3+PCEC_old8b_utility,musique,321,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,322,1,0.25,0.0,0.0
ETv3+PCEC_old8b_utility,musique,323,1,0.3333333333333333,0.0,0.0
ETv3+PCEC_old8b_utility,musique,324,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,325,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,326,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,327,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,328,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,329,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,330,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,331,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,332,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,333,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,334,1,0.5,0.0,0.4
ETv3+PCEC_old8b_utility,musique,335,0,1.0,0.0,0.2667
ETv3+PCEC_old8b_utility,musique,336,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,337,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,338,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,339,0,1.0,0.0,0.1333
ETv3+PCEC_old8b_utility,musique,340,0,1.0,0.0,0.8
ETv3+PCEC_old8b_utility,musique,341,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,342,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,343,0,1.0,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,344,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,345,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,346,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,347,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,348,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,349,0,1.0,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,350,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,351,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,352,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,353,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,354,1,0.5,1.0,1.0
ETv3+PCEC_old8b_utility,musique,355,1,0.25,1.0,1.0
ETv3+PCEC_old8b_utility,musique,356,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,357,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,358,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,359,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,360,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,361,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,362,1,0.25,0.0,0.0
ETv3+PCEC_old8b_utility,musique,363,1,0.25,0.0,0.0
ETv3+PCEC_old8b_utility,musique,364,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,365,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,366,1,0.6666666666666666,0.0,0.4
ETv3+PCEC_old8b_utility,musique,367,0,1.0,0.0,0.8889
ETv3+PCEC_old8b_utility,musique,368,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,369,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,370,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,371,1,0.5,1.0,1.0
ETv3+PCEC_old8b_utility,musique,372,1,0.75,0.0,0.0
ETv3+PCEC_old8b_utility,musique,373,1,0.5,1.0,1.0
ETv3+PCEC_old8b_utility,musique,374,1,0.6666666666666666,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,375,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,376,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,377,0,1.0,0.0,0.8235
ETv3+PCEC_old8b_utility,musique,378,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,379,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,380,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,381,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,382,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,383,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,384,0,1.0,0.0,0.5
ETv3+PCEC_old8b_utility,musique,385,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,386,0,1.0,0.0,0.8
ETv3+PCEC_old8b_utility,musique,387,0,1.0,0.0,1.0
ETv3+PCEC_old8b_utility,musique,388,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,389,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,390,0,1.0,0.0,0.5
ETv3+PCEC_old8b_utility,musique,391,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,392,0,1.0,0.0,0.4
ETv3+PCEC_old8b_utility,musique,393,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,394,1,0.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,395,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,396,1,0.6666666666666666,0.0,0.5
ETv3+PCEC_old8b_utility,musique,397,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,398,0,1.0,0.0,0.4
ETv3+PCEC_old8b_utility,musique,399,1,0.3333333333333333,0.0,0.0
ETv3+PCEC_old8b_utility,musique,400,1,0.25,0.0,0.0
ETv3+PCEC_old8b_utility,musique,401,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,402,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,403,1,0.25,0.0,0.0
ETv3+PCEC_old8b_utility,musique,404,1,0.6666666666666666,0.0,0.5714
ETv3+PCEC_old8b_utility,musique,405,1,0.6666666666666666,0.0,0.8
ETv3+PCEC_old8b_utility,musique,406,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,407,0,1.0,0.0,0.8
ETv3+PCEC_old8b_utility,musique,408,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,409,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,410,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,411,1,0.5,1.0,1.0
ETv3+PCEC_old8b_utility,musique,412,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,413,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,414,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,415,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,416,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,417,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,418,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,419,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,420,1,0.75,1.0,1.0
ETv3+PCEC_old8b_utility,musique,421,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,422,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,423,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,424,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,425,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,426,1,0.75,1.0,1.0
ETv3+PCEC_old8b_utility,musique,427,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,428,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,429,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,430,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,431,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,432,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,433,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,434,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,435,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,436,1,0.5,1.0,1.0
ETv3+PCEC_old8b_utility,musique,437,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,438,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,439,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,440,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,441,1,0.3333333333333333,0.0,0.0
ETv3+PCEC_old8b_utility,musique,442,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,443,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,444,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,445,0,1.0,0.0,0.5
ETv3+PCEC_old8b_utility,musique,446,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,447,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,448,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,449,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,450,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,451,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,452,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,453,1,0.5,1.0,1.0
ETv3+PCEC_old8b_utility,musique,454,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,455,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,456,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,457,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,458,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,459,1,0.5,1.0,1.0
ETv3+PCEC_old8b_utility,musique,460,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,461,1,0.25,0.0,0.4
ETv3+PCEC_old8b_utility,musique,462,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,463,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,464,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,465,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,466,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,467,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,468,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,469,0,1.0,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,470,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,471,1,0.3333333333333333,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,472,1,0.5,0.0,0.8
ETv3+PCEC_old8b_utility,musique,473,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,474,1,0.25,0.0,0.0
ETv3+PCEC_old8b_utility,musique,475,1,0.3333333333333333,0.0,0.8
ETv3+PCEC_old8b_utility,musique,476,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,477,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,478,0,1.0,0.0,0.5
ETv3+PCEC_old8b_utility,musique,479,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,480,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,481,0,1.0,0.0,0.5
ETv3+PCEC_old8b_utility,musique,482,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,483,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,484,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,485,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,486,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,487,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,488,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,489,0,1.0,0.0,0.125
ETv3+PCEC_old8b_utility,musique,490,1,0.25,1.0,1.0
ETv3+PCEC_old8b_utility,musique,491,1,0.6666666666666666,0.0,0.4
ETv3+PCEC_old8b_utility,musique,492,1,0.5,1.0,1.0
ETv3+PCEC_old8b_utility,musique,493,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,494,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,495,1,0.75,0.0,0.4
ETv3+PCEC_old8b_utility,musique,496,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,497,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,498,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,499,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,500,1,0.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,501,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,502,1,0.3333333333333333,0.0,0.0
ETv3+PCEC_old8b_utility,musique,503,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,504,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,505,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,506,1,0.75,1.0,1.0
ETv3+PCEC_old8b_utility,musique,507,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,508,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,509,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,510,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,511,0,1.0,0.0,0.7273
ETv3+PCEC_old8b_utility,musique,512,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,513,0,1.0,0.0,0.25
ETv3+PCEC_old8b_utility,musique,514,0,1.0,0.0,0.3333
ETv3+PCEC_old8b_utility,musique,515,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,516,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,517,1,0.3333333333333333,0.0,0.0
ETv3+PCEC_old8b_utility,musique,518,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,519,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,520,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,521,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,522,1,0.5,0.0,0.5
ETv3+PCEC_old8b_utility,musique,523,1,0.3333333333333333,1.0,1.0
ETv3+PCEC_old8b_utility,musique,524,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,525,0,1.0,0.0,0.5
ETv3+PCEC_old8b_utility,musique,526,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,527,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,528,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,529,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,530,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,531,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,532,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,533,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,534,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,535,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,536,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,537,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,538,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,539,1,0.3333333333333333,0.0,0.0
ETv3+PCEC_old8b_utility,musique,540,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,541,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,542,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,543,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,544,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,545,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,546,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,547,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,548,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,549,1,0.5,0.0,0.5
ETv3+PCEC_old8b_utility,musique,550,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,551,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,552,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,553,1,0.25,0.0,0.4
ETv3+PCEC_old8b_utility,musique,554,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,555,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,556,1,0.5,0.0,0.5
ETv3+PCEC_old8b_utility,musique,557,0,1.0,0.0,0.4
ETv3+PCEC_old8b_utility,musique,558,0,1.0,0.0,0.1111
ETv3+PCEC_old8b_utility,musique,559,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,560,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,561,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,562,1,0.6666666666666666,0.0,0.4
ETv3+PCEC_old8b_utility,musique,563,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,564,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,565,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,566,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,567,1,0.75,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,568,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,569,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,570,1,0.6666666666666666,0.0,0.4
ETv3+PCEC_old8b_utility,musique,571,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,572,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,573,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,574,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,575,1,0.5,0.0,0.4
ETv3+PCEC_old8b_utility,musique,576,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,577,1,0.6666666666666666,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,578,1,0.25,0.0,0.0
ETv3+PCEC_old8b_utility,musique,579,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,580,1,0.6666666666666666,0.0,0.5
ETv3+PCEC_old8b_utility,musique,581,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,582,1,0.5,0.0,0.5
ETv3+PCEC_old8b_utility,musique,583,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,584,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,585,0,1.0,0.0,0.0
ETv3+PCEC_old8b_utility,musique,586,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,587,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,588,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,589,1,0.3333333333333333,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,590,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,591,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,592,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,593,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,594,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,595,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,596,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,597,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,598,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,599,1,0.5,0.0,0.6667
ETv3+PCEC_old8b_utility,musique,600,1,0.6666666666666666,0.0,0.0
ETv3+PCEC_old8b_utility,musique,601,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,602,1,0.25,0.0,0.4
ETv3+PCEC_old8b_utility,musique,603,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,604,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,605,1,0.25,1.0,1.0
ETv3+PCEC_old8b_utility,musique,606,1,0.5,0.0,0.0
ETv3+PCEC_old8b_utility,musique,607,1,0.6666666666666666,1.0,1.0
ETv3+PCEC_old8b_utility,musique,608,1,0.25,1.0,1.0
ETv3+PCEC_old8b_utility,musique,609,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,610,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,611,0,1.0,1.0,1.0
ETv3+PCEC_old8b_utility,musique,612,0,1.0,0.0,0.8
ETv3+PCEC_old8b_utility,musique,613,1,0.6666666666666666,0.0,0.0
