qid,query_idx,query_type,category,hard_negative_type,candidate_index,title,rank,rank_bucket,q_doc_cosine,answer_in_doc,bridge_entity_in_doc,question_token_coverage
1ca3370c0bdc11eba7f7acde48001122,730,compositional,selector_added_non_gold,answer_string_distractor,28,John Anderson (musician),29.0,21-50,0.35632267594337463,1.0,0.0,0.3333333333333333
cc4649340bdb11eba7f7acde48001122,731,compositional,rank_retained_non_gold,,2,James Goldstone,3.0,outside,0.3962227702140808,0.0,0.0,0.6363636363636364
cc4649340bdb11eba7f7acde48001122,731,compositional,rank_retained_non_gold,,3,Robert Thornby,4.0,outside,0.11000388860702515,1.0,0.0,0.45454545454545453
cc4649340bdb11eba7f7acde48001122,731,compositional,rank_removed_non_gold,,4,John Francis Dillon (director),5.0,outside,0.3024466633796692,1.0,0.0,0.5454545454545454
cc4649340bdb11eba7f7acde48001122,731,compositional,selector_added_non_gold,answer_string_distractor,5,Edward Dillon (actor),6.0,6-10,0.17540781199932098,1.0,0.0,0.45454545454545453
8587408808d511ebbd98ac1f6bf848b6,732,bridge_comparison,rank_removed_non_gold,,4,Éric Rohmer,5.0,outside,0.11384592205286026,0.0,0.0,0.35714285714285715
8587408808d511ebbd98ac1f6bf848b6,732,bridge_comparison,selector_added_non_gold,lexical_hard_negative,8,Marco Ferreri,9.0,6-10,0.17289912700653076,0.0,0.0,0.2857142857142857
381f9d94086811ebbd5eac1f6bf848b6,733,comparison,rank_retained_non_gold,,2,Clown Princes,3.0,outside,0.2238534688949585,1.0,0.0,0.375
381f9d94086811ebbd5eac1f6bf848b6,733,comparison,rank_removed_non_gold,,3,John Yule,4.0,outside,-0.2065994143486023,0.0,0.0,0.0
381f9d94086811ebbd5eac1f6bf848b6,733,comparison,rank_retained_non_gold,,4,Karl-Ludvig Bugge,5.0,outside,0.11953052133321762,0.0,0.0,0.0
381f9d94086811ebbd5eac1f6bf848b6,733,comparison,selector_added_non_gold,semantic_hard_negative,12,Albert S. Rogell,13.0,11-20,0.43555599451065063,0.0,0.0,0.0
196d76740bdc11eba7f7acde48001122,734,compositional,rank_retained_non_gold,,1,Baji Rao II,2.0,outside,0.5076305866241455,0.0,0.0,0.2222222222222222
196d76740bdc11eba7f7acde48001122,734,compositional,rank_removed_non_gold,,3,Ramabai Peshwa,4.0,outside,0.15475931763648987,0.0,0.0,0.2222222222222222
196d76740bdc11eba7f7acde48001122,734,compositional,rank_retained_non_gold,,4,Nana Saheb,5.0,outside,0.34287184476852417,0.0,0.0,0.5555555555555556
196d76740bdc11eba7f7acde48001122,734,compositional,selector_added_non_gold,low_signal_deep_negative,8,Infanta María Amalia of Spain (1779–1798),9.0,6-10,0.22769789397716522,0.0,0.0,0.1111111111111111
940af910087111ebbd63ac1f6bf848b6,735,bridge_comparison,rank_removed_non_gold,,4,Land of Peace,5.0,outside,-0.2739564776420593,0.0,1.0,0.3333333333333333
940af910087111ebbd63ac1f6bf848b6,735,bridge_comparison,selector_added_non_gold,lexical_hard_negative,7,Denis Sanders,8.0,6-10,-0.01075456477701664,0.0,0.0,0.4
fa5c70d4092711ebbdaeac1f6bf848b6,736,comparison,rank_retained_non_gold,,2,Song of the Stallion,3.0,outside,0.2616629898548126,0.0,0.0,0.38461538461538464
fa5c70d4092711ebbdaeac1f6bf848b6,736,comparison,rank_removed_non_gold,,3,King of the Wild Horses,4.0,outside,-0.05308982729911804,0.0,0.0,0.07692307692307693
fa5c70d4092711ebbdaeac1f6bf848b6,736,comparison,rank_removed_non_gold,,4,Let Me Out,5.0,outside,0.23055315017700195,0.0,0.0,0.0
fa5c70d4092711ebbdaeac1f6bf848b6,736,comparison,selector_added_non_gold,lexical_hard_negative,31,Why Did It Have to Be Me?,32.0,21-50,-0.08423471450805664,0.0,0.0,0.38461538461538464
fa5c70d4092711ebbdaeac1f6bf848b6,736,comparison,selector_added_non_gold,low_signal_deep_negative,41,I Can't See Myself Leaving You,42.0,21-50,0.10709543526172638,0.0,0.0,0.3076923076923077
7154c5b40bdb11eba7f7acde48001122,737,compositional,rank_retained_non_gold,,1,"Engelbert, Count of Nevers",2.0,outside,0.3743792176246643,0.0,0.0,0.5555555555555556
7154c5b40bdb11eba7f7acde48001122,737,compositional,rank_retained_non_gold,,2,"John III, Duke of Cleves",3.0,outside,0.5354812145233154,0.0,1.0,0.5555555555555556
7154c5b40bdb11eba7f7acde48001122,737,compositional,rank_removed_non_gold,,3,"John I, Duke of Cleves",4.0,outside,0.3038201332092285,0.0,0.0,0.3333333333333333
7154c5b40bdb11eba7f7acde48001122,737,compositional,rank_retained_non_gold,,4,"Mary of Burgundy, Duchess of Cleves",5.0,outside,0.6082172393798828,0.0,0.0,0.4444444444444444
7154c5b40bdb11eba7f7acde48001122,737,compositional,selector_added_non_gold,lexical_hard_negative,8,"William, Duke of Jülich-Cleves-Berg",9.0,6-10,0.5301703214645386,0.0,0.0,0.6666666666666666
2dd3bff80bda11eba7f7acde48001122,738,compositional,rank_retained_non_gold,,2,"Rudolfe II, Count of Ivois",3.0,outside,0.522270917892456,0.0,0.0,0.5555555555555556
2dd3bff80bda11eba7f7acde48001122,738,compositional,rank_retained_non_gold,,3,"Richar, Duke of Lower Lorraine",4.0,outside,0.5787059664726257,0.0,0.0,0.5555555555555556
2dd3bff80bda11eba7f7acde48001122,738,compositional,rank_removed_non_gold,,4,"Frederick, Count of Verdun",5.0,outside,0.6261681914329529,0.0,0.0,0.6666666666666666
2dd3bff80bda11eba7f7acde48001122,738,compositional,selector_added_non_gold,lexical_hard_negative,12,Gilbert of Roucy,13.0,11-20,0.47207731008529663,0.0,0.0,0.5555555555555556
befd7f2008bf11ebbd8aac1f6bf848b6,739,comparison,rank_retained_non_gold,,1,Abdul Aziz Tamit,2.0,outside,0.35581815242767334,0.0,0.0,0.25
befd7f2008bf11ebbd8aac1f6bf848b6,739,comparison,rank_retained_non_gold,,2,Matt Beckett,3.0,outside,0.09812882542610168,0.0,0.0,0.25
befd7f2008bf11ebbd8aac1f6bf848b6,739,comparison,rank_retained_non_gold,,3,Hywel Teifi Edwards,4.0,outside,0.1563328504562378,0.0,0.0,0.0
befd7f2008bf11ebbd8aac1f6bf848b6,739,comparison,rank_removed_non_gold,,4,Edwin Richards (field hockey),5.0,outside,0.10373067855834961,0.0,0.0,0.125
befd7f2008bf11ebbd8aac1f6bf848b6,739,comparison,selector_added_gold,,5,Amir Temraz,6.0,6-10,0.489330530166626,0.0,1.0,0.375
fa11eeb4095a11ebbdaeac1f6bf848b6,740,comparison,rank_removed_non_gold,,1,Return of the Jedi (disambiguation),2.0,outside,0.3183601498603821,0.0,0.0,0.4166666666666667
fa11eeb4095a11ebbdaeac1f6bf848b6,740,comparison,rank_retained_non_gold,,2,Ghost of the China Sea,3.0,outside,0.18594679236412048,0.0,0.0,0.3333333333333333
fa11eeb4095a11ebbdaeac1f6bf848b6,740,comparison,rank_retained_non_gold,,3,Admiral Ackbar,4.0,outside,0.31867289543151855,0.0,1.0,0.5833333333333334
fa11eeb4095a11ebbdaeac1f6bf848b6,740,comparison,rank_removed_non_gold,,4,Star Wars: Return of the Jedi: Ewok Adventure,5.0,outside,0.5225620269775391,0.0,1.0,0.4166666666666667
fa11eeb4095a11ebbdaeac1f6bf848b6,740,comparison,selector_added_gold,,6,China Bound,7.0,6-10,0.46462973952293396,1.0,0.0,0.3333333333333333
fa11eeb4095a11ebbdaeac1f6bf848b6,740,comparison,selector_added_non_gold,low_signal_deep_negative,25,William Reeves (animator),26.0,21-50,0.03511148691177368,0.0,0.0,0.25
4aa323fa0bdd11eba7f7acde48001122,741,compositional,rank_retained_non_gold,,2,Adelqui Migliar,3.0,outside,-0.04562855511903763,0.0,0.0,0.0
4aa323fa0bdd11eba7f7acde48001122,741,compositional,rank_retained_non_gold,,3,Takayama Tomoteru,4.0,outside,0.07671498507261276,0.0,0.0,0.14285714285714285
4aa323fa0bdd11eba7f7acde48001122,741,compositional,rank_retained_non_gold,,4,Manuel Bulnes Pinto,5.0,outside,0.11380671709775925,0.0,0.0,0.0
7de9188c088b11ebbd6fac1f6bf848b6,742,bridge_comparison,rank_removed_non_gold,,4,La Boum,5.0,outside,0.2094709277153015,0.0,0.0,0.25
7de9188c088b11ebbd6fac1f6bf848b6,742,bridge_comparison,selector_added_non_gold,lexical_hard_negative,17,Robert Enrico,18.0,11-20,0.2253648042678833,0.0,0.0,0.3125
593584760bb011ebab90acde48001122,743,inference,rank_retained_non_gold,,1,"Philippe II, Duke of Orléans",2.0,outside,0.17544004321098328,0.0,0.0,0.6363636363636364
593584760bb011ebab90acde48001122,743,inference,rank_removed_non_gold,,3,"Philippe, Chevalier de Lorraine",4.0,outside,0.16036580502986908,0.0,0.0,0.36363636363636365
593584760bb011ebab90acde48001122,743,inference,rank_removed_non_gold,,4,Prince Henri of Orléans,5.0,outside,0.3511972427368164,0.0,0.0,0.45454545454545453
593584760bb011ebab90acde48001122,743,inference,selector_added_non_gold,lexical_hard_negative,6,"Louis, Dauphin of France (son of Louis XV)",7.0,6-10,0.30305978655815125,0.0,0.0,0.45454545454545453
593584760bb011ebab90acde48001122,743,inference,selector_added_non_gold,lexical_hard_negative,14,"Charles II, Duke of Parma",15.0,11-20,0.36930736899375916,0.0,0.0,0.7272727272727273
9eb2d88408a711ebbd7fac1f6bf848b6,744,comparison,rank_retained_non_gold,,2,Maclean Rogers,3.0,outside,0.3414207696914673,0.0,0.0,0.1
9eb2d88408a711ebbd7fac1f6bf848b6,744,comparison,rank_removed_non_gold,,3,Dugès,4.0,outside,0.15016566216945648,0.0,0.0,0.0
9eb2d88408a711ebbd7fac1f6bf848b6,744,comparison,rank_retained_non_gold,,4,"Thomas Cochrane, 11th Earl of Dundonald",5.0,outside,-0.1661045402288437,0.0,0.0,0.1
9eb2d88408a711ebbd7fac1f6bf848b6,744,comparison,selector_added_non_gold,semantic_hard_negative,6,"George Rodney, 3rd Baron Rodney",7.0,6-10,0.3986665606498718,0.0,0.0,0.1
a66836a00bdb11eba7f7acde48001122,745,compositional,rank_retained_non_gold,,2,Leopoldo Torre Nilsson,3.0,outside,0.2336762696504593,0.0,0.0,0.6
a66836a00bdb11eba7f7acde48001122,745,compositional,rank_retained_non_gold,,3,Leopoldo Torres Ríos,4.0,outside,0.16647771000862122,0.0,0.0,0.3
a66836a00bdb11eba7f7acde48001122,745,compositional,rank_removed_non_gold,,4,Dugès,5.0,outside,0.2883608341217041,0.0,0.0,0.1
a66836a00bdb11eba7f7acde48001122,745,compositional,selector_added_non_gold,lexical_hard_negative,19,Efren Reyes Sr.,20.0,11-20,0.0652504488825798,0.0,0.0,0.4
cbbcad9a08d511ebbd98ac1f6bf848b6,746,bridge_comparison,rank_removed_non_gold,,4,Future Force (film),5.0,outside,0.48299697041511536,1.0,1.0,0.3333333333333333
cbbcad9a08d511ebbd98ac1f6bf848b6,746,bridge_comparison,selector_added_non_gold,semantic_hard_negative,6,Vasili Pichul,7.0,6-10,0.3846200108528137,0.0,0.0,0.3333333333333333
c4dffdf00bdd11eba7f7acde48001122,747,compositional,rank_retained_non_gold,,2,Rod Hardy,3.0,outside,0.5826904773712158,0.0,0.0,0.3
c4dffdf00bdd11eba7f7acde48001122,747,compositional,rank_removed_non_gold,,3,Where Was I,4.0,outside,0.1952042579650879,0.0,0.0,0.0
c4dffdf00bdd11eba7f7acde48001122,747,compositional,rank_removed_non_gold,,4,A Case of Honor,5.0,outside,0.37442559003829956,0.0,0.0,0.3
c4dffdf00bdd11eba7f7acde48001122,747,compositional,selector_added_non_gold,lexical_hard_negative,5,Eddie Romero,6.0,6-10,0.3956219255924225,0.0,0.0,0.2
c4dffdf00bdd11eba7f7acde48001122,747,compositional,selector_added_non_gold,lexical_hard_negative,8,Ken Hughes,9.0,6-10,0.3622177541255951,0.0,0.0,0.5
360ce1840bdc11eba7f7acde48001122,748,compositional,rank_removed_non_gold,,2,Inside Man: Most Wanted,3.0,outside,0.010209564119577408,0.0,0.0,0.2727272727272727
360ce1840bdc11eba7f7acde48001122,748,compositional,rank_removed_non_gold,,3,Sins of Madeleine,4.0,outside,0.000247076153755188,0.0,0.0,0.45454545454545453
360ce1840bdc11eba7f7acde48001122,748,compositional,rank_retained_non_gold,,4,Henri Verneuil,5.0,outside,0.2695395350456238,0.0,0.0,0.36363636363636365
360ce1840bdc11eba7f7acde48001122,748,compositional,selector_added_non_gold,lexical_hard_negative,31,Sam Newfield,32.0,21-50,-0.08497846871614456,0.0,0.0,0.45454545454545453
360ce1840bdc11eba7f7acde48001122,748,compositional,selector_added_non_gold,lexical_hard_negative,33,Jim Wynorski,34.0,21-50,-0.03452610597014427,0.0,0.0,0.45454545454545453
2080c9f00bde11eba7f7acde48001122,749,compositional,rank_retained_non_gold,,1,Rudolf Steiner (film director),2.0,outside,0.18405523896217346,0.0,0.0,0.3333333333333333
2080c9f00bde11eba7f7acde48001122,749,compositional,rank_removed_non_gold,,2,The Romance of Elaine,3.0,outside,0.10687725991010666,0.0,0.0,0.3333333333333333
2080c9f00bde11eba7f7acde48001122,749,compositional,rank_removed_non_gold,,4,Eye of the Eagle 2: Inside the Enemy,5.0,outside,0.31194183230400085,0.0,0.0,0.4444444444444444
2080c9f00bde11eba7f7acde48001122,749,compositional,selector_added_non_gold,lexical_hard_negative,6,Fridrikh Ermler,7.0,6-10,0.0670890286564827,0.0,0.0,0.5555555555555556
2080c9f00bde11eba7f7acde48001122,749,compositional,selector_added_non_gold,lexical_hard_negative,13,Luis Mandoki,14.0,11-20,0.1725013107061386,0.0,0.0,0.4444444444444444
07f2140e0bdc11eba7f7acde48001122,750,compositional,rank_retained_non_gold,,0,Domitilla the Younger,1.0,outside,0.5121580362319946,1.0,0.0,0.5
07f2140e0bdc11eba7f7acde48001122,750,compositional,rank_retained_non_gold,,2,Domitilla the Elder,3.0,outside,0.5147567987442017,1.0,0.0,0.5
07f2140e0bdc11eba7f7acde48001122,750,compositional,rank_removed_non_gold,,3,Lucius Antonius Saturninus,4.0,outside,0.2030954360961914,1.0,0.0,0.3
07f2140e0bdc11eba7f7acde48001122,750,compositional,rank_retained_non_gold,,4,Flavia Domitilla,5.0,outside,0.44880422949790955,0.0,0.0,0.2
07f2140e0bdc11eba7f7acde48001122,750,compositional,selector_added_non_gold,answer_string_distractor,6,Drusus Julius Caesar,7.0,6-10,0.1770341694355011,1.0,0.0,0.4
4a3e57f708c511ebbd8eac1f6bf848b6,751,comparison,rank_retained_non_gold,,2,Adelaide Herrmann,3.0,outside,0.4273293912410736,1.0,0.0,0.3333333333333333
4a3e57f708c511ebbd8eac1f6bf848b6,751,comparison,rank_retained_non_gold,,3,Charles Kraus (clown),4.0,outside,-0.016953937709331512,0.0,0.0,0.0
4a3e57f708c511ebbd8eac1f6bf848b6,751,comparison,rank_removed_non_gold,,4,Dugès,5.0,outside,0.241379976272583,0.0,0.0,0.0
4a3e57f708c511ebbd8eac1f6bf848b6,751,comparison,selector_added_non_gold,low_signal_deep_negative,35,Gus Meins,36.0,21-50,0.06601724028587341,0.0,0.0,0.2222222222222222
2f3b107c0bde11eba7f7acde48001122,752,compositional,rank_retained_non_gold,,2,Jingle All the Way,3.0,outside,0.31012916564941406,0.0,0.0,0.5833333333333334
2f3b107c0bde11eba7f7acde48001122,752,compositional,rank_removed_non_gold,,3,Where Was I,4.0,outside,0.21815912425518036,0.0,0.0,0.08333333333333333
2f3b107c0bde11eba7f7acde48001122,752,compositional,rank_removed_non_gold,,4,It's in the Bag,5.0,outside,0.07057613134384155,0.0,0.0,0.08333333333333333
2f3b107c0bde11eba7f7acde48001122,752,compositional,selector_added_non_gold,lexical_hard_negative,17,Mark Pellington,18.0,11-20,0.20044231414794922,0.0,0.0,0.16666666666666666
2f3b107c0bde11eba7f7acde48001122,752,compositional,selector_added_non_gold,lexical_hard_negative,23,William Reeves (animator),24.0,21-50,0.16974526643753052,0.0,0.0,0.5
1ca95b8a084b11ebbd56ac1f6bf848b6,753,comparison,rank_removed_non_gold,,2,Dugès,3.0,outside,0.40698665380477905,0.0,0.0,0.0
1ca95b8a084b11ebbd56ac1f6bf848b6,753,comparison,rank_retained_non_gold,,3,Scott Burns (record producer),4.0,outside,0.41107702255249023,0.0,0.0,0.2
1ca95b8a084b11ebbd56ac1f6bf848b6,753,comparison,rank_retained_non_gold,,4,Tony Scott (baseball),5.0,outside,0.06889940053224564,0.0,0.0,0.3
1ca95b8a084b11ebbd56ac1f6bf848b6,753,comparison,selector_added_non_gold,lexical_hard_negative,7,Carl Oscar Borg,8.0,6-10,0.1679435670375824,0.0,0.0,0.5
f48d94d00bd911eba7f7acde48001122,754,compositional,rank_retained_non_gold,,1,Justan I ibn Marzuban I,2.0,outside,0.5190004706382751,0.0,0.0,0.2857142857142857
f48d94d00bd911eba7f7acde48001122,754,compositional,rank_retained_non_gold,,2,Ibrahim I ibn Marzuban I,3.0,outside,0.4867459833621979,0.0,0.0,0.2857142857142857
f48d94d00bd911eba7f7acde48001122,754,compositional,rank_retained_non_gold,,3,Lashkari ibn Muhammad,4.0,outside,0.491397887468338,0.0,0.0,0.2857142857142857
480d6482089211ebbd73ac1f6bf848b6,755,bridge_comparison,rank_retained_non_gold,,0,A Face in the Fog,1.0,outside,0.5707465410232544,0.0,0.0,0.3333333333333333
480d6482089211ebbd73ac1f6bf848b6,755,bridge_comparison,rank_removed_non_gold,,4,The Love Trader,5.0,outside,0.06929989904165268,0.0,0.0,0.2
480d6482089211ebbd73ac1f6bf848b6,755,bridge_comparison,selector_added_non_gold,low_signal_deep_negative,5,Lewis Milestone,6.0,6-10,-0.06184464693069458,0.0,0.0,0.3333333333333333
5a3102b8084c11ebbd56ac1f6bf848b6,756,bridge_comparison,rank_removed_non_gold,,4,Dasari Narayana Rao,5.0,outside,-0.09757127612829208,0.0,0.0,0.2857142857142857
5a3102b8084c11ebbd56ac1f6bf848b6,756,bridge_comparison,selector_added_non_gold,low_signal_deep_negative,8,Vaibhavi Merchant,9.0,6-10,0.17457395792007446,0.0,0.0,0.2857142857142857
5b43e68c086211ebbd5dac1f6bf848b6,757,bridge_comparison,rank_retained_non_gold,,3,Rijk de Gooyer,4.0,outside,0.2336493581533432,0.0,0.0,0.4
5b43e68c086211ebbd5dac1f6bf848b6,757,bridge_comparison,selector_added_non_gold,bridge_entity_distractor,13,William Keighley,14.0,11-20,0.10338684171438217,0.0,1.0,0.2
a5a591200bdd11eba7f7acde48001122,758,compositional,rank_retained_non_gold,,2,Dinu Cocea,3.0,outside,0.2563432455062866,0.0,0.0,0.125
a5a591200bdd11eba7f7acde48001122,758,compositional,rank_retained_non_gold,,3,Adi Cărăuleanu,4.0,outside,0.2711603045463562,0.0,0.0,0.125
a5a591200bdd11eba7f7acde48001122,758,compositional,rank_removed_non_gold,,4,Lars Eliasson,5.0,outside,0.08983820676803589,0.0,0.0,0.125
a5a591200bdd11eba7f7acde48001122,758,compositional,selector_added_non_gold,low_signal_deep_negative,13,Victor Man,14.0,11-20,0.07570517808198929,0.0,0.0,0.0
607cb64a0bde11eba7f7acde48001122,759,compositional,rank_retained_non_gold,,2,Benny Rubinstein,3.0,outside,0.2341383397579193,0.0,0.0,0.0
607cb64a0bde11eba7f7acde48001122,759,compositional,rank_removed_non_gold,,3,Ben Bederson,4.0,outside,0.20352354645729065,0.0,0.0,0.14285714285714285
607cb64a0bde11eba7f7acde48001122,759,compositional,rank_removed_non_gold,,4,Takayama Tomoteru,5.0,outside,0.15547505021095276,0.0,0.0,0.14285714285714285
607cb64a0bde11eba7f7acde48001122,759,compositional,selector_added_non_gold,low_signal_deep_negative,12,Emanuel Glicen Romano,13.0,11-20,0.25466054677963257,0.0,0.0,0.14285714285714285
607cb64a0bde11eba7f7acde48001122,759,compositional,selector_added_non_gold,low_signal_deep_negative,15,Hillel Slovak,16.0,11-20,0.18263651430606842,0.0,0.0,0.0
c50db07a0baf11ebab90acde48001122,760,inference,rank_retained_non_gold,,2,Fujiwara no Yoritada,3.0,outside,0.43937599658966064,0.0,0.0,0.625
c50db07a0baf11ebab90acde48001122,760,inference,rank_removed_non_gold,,3,Obata Toramori,4.0,outside,0.4851664900779724,0.0,0.0,0.375
c50db07a0baf11ebab90acde48001122,760,inference,rank_removed_non_gold,,4,Princess Gaoyang,5.0,outside,0.43886780738830566,0.0,0.0,0.5
c50db07a0baf11ebab90acde48001122,760,inference,selector_added_non_gold,lexical_hard_negative,5,Emperor Gaozong of Tang,6.0,6-10,0.4906212091445923,0.0,0.0,0.75
c50db07a0baf11ebab90acde48001122,760,inference,selector_added_non_gold,lexical_hard_negative,7,Zhao Yanshou,8.0,6-10,0.4772850573062897,0.0,0.0,0.625
d1086a1d08d911ebbd9cac1f6bf848b6,761,comparison,rank_retained_non_gold,,2,The Lone Prairie,3.0,outside,0.09570786356925964,0.0,1.0,0.14285714285714285
d1086a1d08d911ebbd9cac1f6bf848b6,761,comparison,rank_retained_non_gold,,3,Boot Hill Bandits,4.0,outside,0.1461145281791687,0.0,1.0,0.07142857142857142
d1086a1d08d911ebbd9cac1f6bf848b6,761,comparison,rank_removed_non_gold,,4,The Boss of Big Town,5.0,outside,0.02287239208817482,0.0,1.0,0.07142857142857142
d1086a1d08d911ebbd9cac1f6bf848b6,761,comparison,selector_added_non_gold,lexical_hard_negative,10,At the Rainbow,11.0,11-20,0.4994465112686157,0.0,0.0,0.35714285714285715
86947bc20bdb11eba7f7acde48001122,762,compositional,rank_retained_non_gold,,1,Queen of spades,2.0,outside,0.2121194303035736,0.0,0.0,0.36363636363636365
86947bc20bdb11eba7f7acde48001122,762,compositional,rank_retained_non_gold,,2,Madame Butterfly (1995 film),3.0,outside,0.14321744441986084,0.0,0.0,0.18181818181818182
86947bc20bdb11eba7f7acde48001122,762,compositional,rank_retained_non_gold,,3,"Blood, Sweat & Tears",4.0,outside,0.2110343873500824,0.0,1.0,0.36363636363636365
86947bc20bdb11eba7f7acde48001122,762,compositional,rank_retained_non_gold,,4,Aram Khachaturian,5.0,outside,0.27308976650238037,0.0,1.0,0.5454545454545454
149af27608ab11ebbd81ac1f6bf848b6,763,comparison,rank_removed_non_gold,,2,"Luís Carlos (footballer, born 1972)",3.0,outside,0.22561714053153992,0.0,0.0,0.4
149af27608ab11ebbd81ac1f6bf848b6,763,comparison,rank_retained_non_gold,,3,Carlos Mauro Pereira da Silva,4.0,outside,0.29178178310394287,0.0,0.0,0.4
149af27608ab11ebbd81ac1f6bf848b6,763,comparison,rank_retained_non_gold,,4,Ralph L. Thomas,5.0,outside,-0.049450259655714035,0.0,0.0,0.3
149af27608ab11ebbd81ac1f6bf848b6,763,comparison,selector_added_non_gold,lexical_hard_negative,5,Silva Marques,6.0,6-10,0.37354615330696106,0.0,0.0,0.5
0f26cc3508a711ebbd7fac1f6bf848b6,764,comparison,rank_retained_non_gold,,1,By the Grace of God (film),2.0,outside,0.27427446842193604,1.0,1.0,0.21428571428571427
0f26cc3508a711ebbd7fac1f6bf848b6,764,comparison,rank_retained_non_gold,,2,I sette dell'Orsa maggiore,3.0,outside,0.11589857935905457,1.0,1.0,0.35714285714285715
0f26cc3508a711ebbd7fac1f6bf848b6,764,comparison,rank_removed_non_gold,,3,Felices 140,4.0,outside,-0.14436957240104675,1.0,0.0,0.21428571428571427
0f26cc3508a711ebbd7fac1f6bf848b6,764,comparison,rank_removed_non_gold,,4,The Boss's Daughter,5.0,outside,0.22350621223449707,0.0,0.0,0.14285714285714285
0f26cc3508a711ebbd7fac1f6bf848b6,764,comparison,selector_added_non_gold,answer_string_distractor,10,"Waleran III, Count of Ligny",11.0,11-20,-0.10354024171829224,1.0,1.0,0.14285714285714285
0f26cc3508a711ebbd7fac1f6bf848b6,764,comparison,selector_added_gold,,14,The Boss of Rustler's Roost,15.0,11-20,0.41046959161758423,0.0,0.0,0.42857142857142855
2970a097087111ebbd63ac1f6bf848b6,765,comparison,rank_removed_non_gold,,2,Dugès,3.0,outside,0.3102126717567444,0.0,0.0,0.0
2970a097087111ebbd63ac1f6bf848b6,765,comparison,rank_retained_non_gold,,3,Joseph-Stanislas Perrault,4.0,outside,0.20455658435821533,0.0,0.0,0.1
2970a097087111ebbd63ac1f6bf848b6,765,comparison,rank_removed_non_gold,,4,Local Hero,5.0,outside,-0.029779061675071716,0.0,0.0,0.1
2970a097087111ebbd63ac1f6bf848b6,765,comparison,selector_added_non_gold,lexical_hard_negative,6,"Charlie Brown (footballer, born 1873)",7.0,6-10,-0.015346445143222809,0.0,0.0,0.3
2970a097087111ebbd63ac1f6bf848b6,765,comparison,selector_added_non_gold,lexical_hard_negative,7,Charles Hudson (footballer),8.0,6-10,0.18742631375789642,0.0,0.0,0.3
5cb4d8ae0bb011ebab90acde48001122,766,inference,rank_retained_non_gold,,0,"Otto III, Prince of Anhalt-Bernburg",1.0,outside,0.4935191571712494,0.0,1.0,0.5
5cb4d8ae0bb011ebab90acde48001122,766,inference,rank_retained_non_gold,,2,"Henry IV, Prince of Anhalt-Bernburg",3.0,outside,0.6122175455093384,0.0,1.0,0.6
5cb4d8ae0bb011ebab90acde48001122,766,inference,rank_retained_non_gold,,4,"Bernhard II, Prince of Anhalt-Bernburg",5.0,outside,0.5972341299057007,1.0,0.0,0.5
931a85420bdd11eba7f7acde48001122,767,compositional,rank_retained_non_gold,,2,George Cawthray,3.0,outside,-0.10416734963655472,0.0,0.0,0.5555555555555556
931a85420bdd11eba7f7acde48001122,767,compositional,rank_removed_non_gold,,3,"James Stuart, 2nd Earl of Bute",4.0,outside,0.2550608515739441,0.0,0.0,0.3333333333333333
931a85420bdd11eba7f7acde48001122,767,compositional,rank_retained_non_gold,,4,"John Montagu Douglas Scott, 7th Duke of Buccleuch",5.0,outside,0.27413326501846313,0.0,0.0,0.4444444444444444
931a85420bdd11eba7f7acde48001122,767,compositional,selector_added_non_gold,lexical_hard_negative,6,"Claude Bowes-Lyon, 13th Earl of Strathmore and Kinghorne",7.0,6-10,0.27548712491989136,0.0,0.0,0.5555555555555556
44268f9c0bda11eba7f7acde48001122,768,compositional,rank_retained_non_gold,,1,Rufus E. Jones,2.0,outside,0.4380875825881958,0.0,0.0,0.16666666666666666
44268f9c0bda11eba7f7acde48001122,768,compositional,rank_retained_non_gold,,2,Rufus Jones (athlete),3.0,outside,0.41435927152633667,0.0,0.0,0.3333333333333333
44268f9c0bda11eba7f7acde48001122,768,compositional,rank_retained_non_gold,,4,Rufus Jones (actor),5.0,outside,0.3345482349395752,0.0,0.0,0.25
eea5851e088c11ebbd70ac1f6bf848b6,769,bridge_comparison,rank_retained_non_gold,,2,A Moment of Romance II,3.0,outside,0.24856658279895782,1.0,1.0,0.4117647058823529
eea5851e088c11ebbd70ac1f6bf848b6,769,bridge_comparison,rank_retained_non_gold,,3,A Moment of Romance III,4.0,outside,0.33080679178237915,1.0,0.0,0.35294117647058826
eea5851e088c11ebbd70ac1f6bf848b6,769,bridge_comparison,rank_removed_non_gold,,4,Carolyn Brandt,5.0,outside,0.08503962308168411,0.0,0.0,0.5882352941176471
eea5851e088c11ebbd70ac1f6bf848b6,769,bridge_comparison,selector_added_non_gold,lexical_hard_negative,6,Eddie Romero,7.0,6-10,0.10291162878274918,0.0,0.0,0.23529411764705882
7df3efc40baf11ebab90acde48001122,770,inference,rank_retained_non_gold,,2,Prince Mired bin Ra'ad,3.0,outside,-0.06958315521478653,0.0,0.0,0.125
7df3efc40baf11ebab90acde48001122,770,inference,rank_retained_non_gold,,3,Ansur Fernández,4.0,outside,0.1253325343132019,0.0,0.0,0.5
7df3efc40baf11ebab90acde48001122,770,inference,rank_removed_non_gold,,4,Giuseppe Bonizzoni,5.0,outside,-0.07166184484958649,0.0,0.0,0.25
